"month","day","year","business_id","risk_category","inspection_score","zipcode","latitude","longitude"
12,8,2017,65833,"Moderate Risk",92,94109,37.795398,-122.419044
6,6,2018,65833,"Low Risk",96,94109,37.795398,-122.419044
5,17,2017,65834,"Moderate Risk",78,94112,37.717423,-122.440265
5,17,2017,65834,"Moderate Risk",78,94112,37.717423,-122.440265
6,11,2019,65834,"High Risk",71,94112,37.717423,-122.440265
8,21,2017,65856,"Low Risk",73,94101,37.774998,-122.418299
8,21,2017,65856,"Low Risk",73,94101,37.774998,-122.418299
8,21,2017,65856,"Low Risk",73,94101,37.774998,-122.418299
8,28,2019,65856,"Low Risk",84,94101,37.774998,-122.418299
7,5,2017,65857,"Moderate Risk",92,94133,37.798028,-122.405673
4,30,2018,65860,"Moderate Risk",84,94103,37.787097,-122.404122
9,16,2019,65860,"High Risk",87,94103,37.787097,-122.404122
7,18,2018,65872,"Moderate Risk",90,94102,37.777833,-122.422797
7,18,2018,65872,"Moderate Risk",90,94102,37.777833,-122.422797
10,25,2017,65893,"None",100,94116,37.739643,-122.481876
3,21,2018,65893,"None",100,94116,37.739643,-122.481876
3,6,2019,65893,"None",100,94116,37.739643,-122.481876
7,2,2018,65896,"Moderate Risk",86,94103,37.783208,-122.402719
7,2,2018,65896,"Moderate Risk",86,94103,37.783208,-122.402719
7,2,2018,65896,"Low Risk",86,94103,37.783208,-122.402719
5,9,2019,65896,"Low Risk",86,94103,37.783208,-122.402719
5,9,2019,65896,"Moderate Risk",86,94103,37.783208,-122.402719
5,9,2019,65896,"Low Risk",86,94103,37.783208,-122.402719
11,8,2017,65901,"Moderate Risk",90,94108,37.795108,-122.407213
11,8,2017,65901,"Low Risk",90,94108,37.795108,-122.407213
7,8,2019,65901,"Low Risk",94,94108,37.795108,-122.407213
3,13,2018,66220,"Moderate Risk",84,94115,37.784007,-122.432816
3,13,2018,66220,"Moderate Risk",84,94115,37.784007,-122.432816
4,18,2019,66220,"Moderate Risk",86,94115,37.784007,-122.432816
5,15,2017,66229,"Moderate Risk",64,94122,37.780733,-122.473114
9,20,2017,66229,"Low Risk",88,94122,37.780733,-122.473114
8,22,2018,66229,"High Risk",80,94122,37.780733,-122.473114
8,22,2018,66229,"High Risk",80,94122,37.780733,-122.473114
2,19,2019,66229,"Low Risk",92,94122,37.780733,-122.473114
8,19,2019,66229,"Moderate Risk",83,94122,37.780733,-122.473114
